Peak ID	Name	Scan	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Estimated noise	S/N	Sharpness	Gaussian similarity	Ideal slope	Symmetry	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	m/z similarity	Simple dot product	Weighted dot product	Reverse dot product	Matched peaks count	Matched peaks percentage	Total score	S/N	MS1 isotopes	MSMS spectrum
998	Unknown	3508	7.257	7.369	7.567	186.08496	79259	841211	4871.237	12.35532	23.682	0.872	0.994	0.868		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	12.35532	186.08496 90287;188.09247 19216	null
999	Unknown	3508	7.270	7.369	7.580	245.13931	59824	694444	3814.242	12.08823	18.396	0.719	1.000	0.395		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	12.08823	245.13931 60240	null
1000	Unknown	3538	7.270	7.430	7.653	145.08612	202080	2286391	4486.539	38.41431	37.685	0.889	1.000	0.715		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	38.41431	145.08612 223480;146.08932 11267	null
1001	Unknown	3538	7.270	7.430	7.653	214.14442	343943	2986050	2002.690	171.74070	60.652	0.817	1.000	0.682		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	171.74070	214.14442 353512;215.14812 28252	null
1002	Unknown	3544	7.381	7.443	7.505	199.09700	443435	3086790	15498.500	4.63458	17.162	0.651	0.991	0.268		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	4.63458	199.09700 491067;200.09964 52365	55.63699 4238;55.83695 4350;61.98700 8109;72.11546 19214;82.51442 5450;112.01929 4535;125.04385 4648;126.90267 5419;129.14665 5346;137.09567 8846;155.10701 47853;161.84146 63429;162.83832 1051132;163.83875 169798;164.83533 941122;181.08638 12779;198.80794 327180;198.90729 10335;199.09715 106382;199.13480 6623;199.80447 3363865
1003	Unknown	3544	7.148	7.443	7.726	250.12155	53157	391550	1.000	53157.44000	27.192	0.940	1.000	0.985		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	53157.44000	250.12155 51918;252.11850 17756	null
1004	Unknown	3550	7.161	7.455	7.615	215.14813	38291	299202	1.000	38291.31000	23.027	0.711	1.000	0.764		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	38291.31000	215.14813 45250;217.14415 29839	null
1005	Unknown	3550	7.319	7.455	7.689	227.09207	129969	1257714	2541.997	48.61623	32.545	0.879	0.994	0.787		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	48.61623	227.09207 145721	null
1006	Unknown	3556	7.307	7.468	7.738	258.17130	43574	386707	1.000	43573.81000	20.267	0.945	1.000	0.886		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	43573.81000	258.17130 43795	null
1007	Unknown	3580	7.062	7.517	8.107	182.98808	1067102	25342550	3929.144	268.76100	49.108	0.633	1.000	0.355		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	268.76100	182.98808 1198498;183.99187 23320	50.82790 2713;61.98719 18577;68.50755 2651;68.99454 65974;72.41009 8938;83.01263 6367;94.91600 3123;99.00782 5070;108.89953 2969;112.98456 262188;117.20068 2575;117.74037 2764;132.98987 3680;133.45761 2952;136.89354 6888;138.90610 6447;139.03947 5033;139.07550 5442;139.11154 2830;182.85921 8882;182.92947 19016;182.98788 6678;183.00352 4325;183.06696 3093;183.10152 12224
1008	Unknown	3580	7.161	7.517	7.603	218.96468	141604	1458704	2458.015	57.60891	22.732	0.947	0.997	0.549		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	57.60891	218.96468 145888;220.96222 42676	null
1009	Unknown	3580	7.270	7.517	7.714	228.99390	225884	3356557	4976.192	45.11376	26.554	0.782	1.000	0.921		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	45.11376	228.99390 299959;229.99750 15111	61.61301 2137;71.63327 13275;71.70775 2428;94.99355 3031;112.98498 3739;116.66939 2200;167.14407 2702;170.88289 4653;182.98758 4155;190.09229 2427;190.85170 4515;199.31837 2351;221.49060 2363;229.14435 15628
1010	Unknown	3586	7.234	7.530	7.567	217.04178	33307	191888	1925.103	17.30145	18.286	0.773	0.971	0.712		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	17.30145	217.04178 44232;219.04439 15225	null
1011	Unknown	3592	7.381	7.542	7.653	112.98471	1962879	29830181	66886.110	6.15629	19.958	0.895	0.977	0.495		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	6.15629	112.98471 1972687;113.98805 48605	null
1012	Unknown	3616	7.555	7.592	7.837	217.04216	33271	162586	1655.681	20.09486	21.615	0.672	0.953	0.449		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	20.09486	217.04216 45707;219.04449 22773	null
1013	Unknown	3682	7.542	7.726	7.960	323.92041	99238	1085408	1.000	99237.63000	26.217	0.773	0.996	0.611		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	99237.63000	323.92041 106089	null
1014	Unknown	3688	7.430	7.738	7.972	350.01251	33084	294413	2928.094	11.29884	17.654	0.871	1.000	0.694		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	11.29884	350.01251 37494	null
1015	Unknown	3694	7.615	7.750	7.949	159.10193	217191	2577745	8535.117	19.74580	31.420	0.738	0.998	0.633		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	19.74580	159.10193 260564;160.10555 12467	null
1016	Unknown	3694	7.123	7.750	8.205	319.92624	365667	4270804	1.000	365667.00000	51.632	0.891	1.000	0.814		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	365667.00000	319.92624 449142;320.92752 34052;321.92328 391280	54.08144 2333;55.82765 2160;63.04764 2340;65.34478 2438;66.78539 2301;81.09515 2336;86.40958 2399;86.70655 2114;116.90862 2421;158.42696 2440;180.41064 2439;199.33070 2820;200.86319 11030;218.87386 28623;283.94989 105731;319.92587 65837
1017	Unknown	3694	7.295	7.750	8.022	321.92328	333637	3721182	2923.349	114.12850	49.089	0.950	1.000	0.996		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	114.12850	321.92328 391280;322.92548 37982;323.92038 91460	null
1018	Unknown	3694	7.369	7.750	7.936	329.95505	77332	729736	1.000	77331.81000	25.084	0.941	1.000	0.791		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	77331.81000	329.95505 91535;331.95224 58159	null
1019	Unknown	3694	7.381	7.750	8.119	331.95224	52709	447042	1.000	52709.00000	23.591	0.899	1.000	0.893		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	52709.00000	331.95224 58159	null
1020	Unknown	3694	7.381	7.750	8.156	339.98367	49221	479466	3245.894	15.16410	19.893	0.886	1.000	0.898		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	15.16410	339.98367 59141;340.98547 12535;341.98114 33860	null
1021	Unknown	3730	7.567	7.824	7.984	137.02359	531328	11391044	15115.400	10.07410	13.734	0.961	1.000	0.675		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	10.07410	137.02359 540578;138.01884 547260;138.02696 27048;138.02998 11390;139.01413 11994;139.02234 20152	50.47757 6543;51.89405 5708;52.88847 5493;67.91140 5272;71.61218 29576;93.03355 39971;124.56412 6457;136.86191 14844;136.89085 422500;137.02351 22880
1022	Unknown	3730	7.640	7.824	8.143	187.00656	118640	1720849	4550.705	26.07076	21.788	0.793	1.000	0.555		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	26.07076	187.00656 123555;188.00992 18917;188.99751 132822	null
1023	Unknown	3730	7.677	7.824	8.008	251.05942	42977	485854	2127.624	20.19974	16.144	0.877	0.998	0.743		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	20.19974	251.05223 16863;251.05942 51911	null
1024	Unknown	3736	7.799	7.837	8.095	206.98810	138080	1657481	4815.698	17.44769	17.435	0.980	0.995	0.805		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	17.44769	206.98810 169888	null
1025	Unknown	3754	7.701	7.874	8.131	139.02226	83056	1444264	5170.987	9.50770	14.953	0.741	0.999	0.642		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	9.50770	139.01402 40573;139.02226 49145;141.01604 17095;141.01868 34524;141.02945 16548	null
1026	Unknown	3754	7.492	7.874	7.936	224.97885	45600	346315	2898.591	15.73178	17.267	0.752	0.999	0.773		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	15.73178	224.97885 59021	null
1027	Unknown	3766	7.653	7.899	8.363	138.01888	957755	14836526	9392.820	90.50570	70.974	0.817	1.000	0.707		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	90.50570	138.01888 1008446;138.02698 36185;139.01416 45351;139.02238 57082	50.82550 2191;64.67280 2073;67.53713 1871;71.50734 1903;71.75375 9938;71.75738 2210;71.75920 1807;92.70293 2409;100.76440 2717;108.02078 23074;110.65309 2146;123.03165 2375;137.89088 41305;138.01886 66173;138.05476 2667
1028	Unknown	3772	7.764	7.911	8.241	272.18695	43434	339357	1.000	43433.94000	26.271	0.690	1.000	0.508		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	43433.94000	272.18695 35584	null
1029	Unknown	3784	7.837	7.936	8.107	170.98688	155086	2143797	5633.163	10.55180	11.461	0.736	0.985	0.482		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	10.55180	170.98688 148936;170.99031 11409	null
1030	Unknown	3784	7.530	7.936	8.290	228.16023	621641	5413711	1967.058	316.02580	81.809	0.896	1.000	0.714		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	316.02580	228.16020 605552;229.16322 70904	51.73203 2329;60.79021 2180;62.09288 2244;63.00060 2117;71.25225 14538;71.25536 3550;73.02621 1953;78.58612 2486;82.90618 2230;124.89051 3655;125.89802 6308;128.58304 2233;143.90866 8977;167.14310 10556;210.14983 3922;211.13356 29150;228.16051 157405;229.14488 16274
1031	Unknown	3790	7.640	7.949	8.278	229.16322	74159	644682	1.000	74158.81000	27.099	0.910	1.000	0.797		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	74158.81000	229.16322 84032;231.15971 18203	null
1032	Unknown	3790	7.615	7.949	8.156	253.10866	44016	417604	2892.405	15.21779	19.745	0.728	1.000	0.439		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	15.21779	253.10866 56320	null
1033	Unknown	3790	7.628	7.949	8.290	264.13730	91539	748142	1.000	91538.69000	31.699	0.968	1.000	0.797		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	91538.69000	264.13730 109455;266.13400 26561	null
1034	Unknown	3802	7.750	7.972	8.022	168.02963	366939	4304551	8123.080	29.52113	21.549	0.741	1.000	0.298		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	29.52113	168.02957 374374;169.03294 30689	56.51123 2259;61.98711 4297;72.17661 2301;73.21500 2534;73.21841 3038;84.39467 2158;90.98569 2380;98.91544 2253;118.89854 3956;120.51548 2509;124.03950 3491;129.86577 2283;131.20406 2082;132.86710 17386;138.03189 5658;138.23717 2637;139.94078 3739;151.66344 1995;158.41910 2245;158.60458 2094;161.32268 2720;166.87526 2323;167.83545 6655;168.02940 56040
1035	Unknown	3802	7.653	7.972	8.180	221.11809	40797	357662	2111.154	19.32471	20.571	0.893	1.000	0.774		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	19.32471	221.11809 42273	null
1036	Unknown	3808	7.492	7.984	8.363	210.99940	256013	7345679	5020.894	49.27530	13.937	0.934	1.000	0.856		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	49.27530	210.99940 267289;212.99794 38146	54.87429 1998;55.85490 2115;57.00957 2954;61.98709 7210;70.48569 2483;72.11732 6755;87.57413 2483;92.92696 4063;104.99461 8460;133.80310 2533;142.99184 5811;151.03949 3467;170.98685 52666;180.18352 2598;190.99329 20962;210.82216 2852;210.94885 13836;211.00063 9308;211.05931 2289;211.09776 3955
1037	Unknown	3844	7.862	8.058	8.107	214.99428	69442	621805	4982.451	13.59290	14.359	0.785	0.988	0.797		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	13.59290	214.99428 66445;216.99263 27010	null
1038	Unknown	3844	7.812	8.058	8.156	239.09230	63962	703074	5544.099	10.78268	20.473	0.791	1.000	0.314		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	10.78268	239.08711 13619;239.09230 56655	null
1039	Unknown	3844	7.787	8.058	8.351	286.20242	63565	455620	1.000	63565.06000	31.170	0.694	1.000	0.557		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	63565.06000	286.20242 68966	null
1040	Unknown	3850	8.008	8.070	8.401	198.99919	106457	1387042	4347.146	22.05959	18.289	0.813	0.976	0.549		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	22.05959	198.99919 106754;200.99721 49971	null
1041	Unknown	3892	8.022	8.156	8.217	292.89563	38369	269625	1.000	36853.69000	17.569	0.718	0.995	0.536		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	36853.69000	292.89563 47961;294.89233 27642	null
1042	Unknown	3898	8.022	8.168	8.315	173.00262	94689	1276396	4518.758	11.37688	14.126	0.905	0.992	0.895		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	11.37688	173.00262 92326;174.99800 46414	null
1043	Unknown	3904	8.022	8.180	8.573	168.02962	1476230	22060507	7422.341	169.05500	78.836	0.802	1.000	0.565		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	169.05500	168.02962 1503854;169.03285 81603	54.37797 5416;61.11327 5127;71.21671 5609;72.95403 16135;100.19066 5446;110.49456 5061;112.04592 5944;124.03952 9726;132.86710 19302;134.59383 4818;137.02448 6956;138.03148 33433;168.02945 540965
1044	Unknown	3910	8.045	8.192	8.363	169.03296	107115	1261950	5357.894	15.05630	22.208	0.906	1.000	0.877		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	15.05630	169.03296 102087;169.03615 11866	null
1045	Unknown	3916	7.996	8.205	8.401	241.01042	475602	9926013	8102.505	24.03882	13.882	0.805	0.989	0.736		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	24.03882	241.01042 494823;242.01404 19920;243.00772 21056	69.72862 2324;71.81492 10570;71.81882 4961;72.20972 2763;89.02350 2849;95.54708 2193;106.71327 2235;111.00532 4812;119.25816 3085;125.00578 2228;132.98978 4789;137.00113 5090;140.29124 2751;157.00743 11548;177.01447 3509;179.48592 2443;180.99136 8285;196.98405 7400;199.00481 2628;199.27069 2445;220.98459 4010;221.00395 15189;241.01053 23809;241.10730 3970;241.14391 3851;241.21638 3227
1046	Unknown	3928	8.119	8.229	8.425	159.10197	155087	1911637	8535.117	11.60920	26.324	0.719	1.000	0.668		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	11.60920	159.10197 178838;160.10504 14673	null
1047	Unknown	3964	8.217	8.302	8.351	223.01945	239095	1759109	5055.065	11.55680	15.769	0.654	0.996	0.414		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	11.55680	223.01945 224665;223.02739 12115;225.01523 22417	50.40617 2774;55.96835 2240;57.15971 2031;58.15671 2329;65.21025 2250;71.15656 2495;71.73975 12287;77.37565 2110;89.22593 2284;116.99480 6628;154.89827 12731;154.99178 5336;164.83704 4703;169.92787 2572;176.83650 28323;179.10670 2766;182.98735 14203;184.91646 3149;186.91566 3667;202.99332 8251;222.84341 4282;223.00098 10310;223.02048 4641;223.09737 5598
1048	Unknown	3982	8.143	8.339	8.597	215.12836	211059	2910261	5028.348	34.07521	34.234	0.767	0.997	0.632		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	34.07521	215.12836 223757;216.13174 29623	null
1049	Unknown	3988	8.008	8.351	8.720	375.15759	34772	327575	1.000	34772.00000	17.058	0.867	1.000	0.791		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	34772.00000	375.15759 44522	null
1050	Unknown	4018	8.229	8.413	8.474	205.00882	155779	1632554	4025.586	22.31879	19.327	0.774	0.987	0.994		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	22.31879	205.00882 194280	null
1051	Unknown	4024	8.229	8.425	8.548	94.99402	212254	2849955	8211.287	15.95290	22.124	0.876	0.990	0.455		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	15.95290	94.99407 231299;97.00339 10752	null
1052	Unknown	4024	8.205	8.425	8.684	231.00586	326642	4381625	4716.696	64.28219	39.793	0.705	1.000	0.571		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	64.28219	231.00586 328430;232.00935 18692;233.00423 76523	null
1053	Unknown	4024	8.241	8.425	8.807	242.17615	3257589	31391752	5553.460	582.63740	182.390	0.746	1.000	0.547		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	582.63740	242.17615 3398240;243.17937 545102;244.18280 25394	71.32758 3081;71.44750 18543;99.53510 3924;103.14526 3147;108.52305 3207;114.90965 3905;116.46135 3740;132.99648 3488;133.44809 3880;134.89395 4985;156.32082 3567;162.83920 6597;181.15898 45838;198.18452 4118;198.86444 7218;224.16516 12873;225.14967 124861;241.79337 21904;242.17604 621540;242.79105 4040;243.16045 12765
1054	Unknown	4024	8.070	8.425	8.647	243.17937	467932	4186672	2401.564	194.84470	69.863	0.768	1.000	0.547		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	194.84470	243.17937 545102;244.18280 25394	null
1055	Unknown	4024	8.205	8.425	8.733	278.15286	518816	4788032	3175.200	163.39630	74.593	0.752	1.000	0.547		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	163.39630	278.15286 566601;279.15637 106600;280.15015 195357	55.83067 2240;73.55162 2426;73.55574 4818;83.29581 2345;89.53757 2551;95.50077 2203;127.16225 2055;129.07637 2372;133.06226 2345;134.89359 8336;155.09306 2492;165.86388 2350;241.79349 25408;241.88252 2664;242.17613 37724
