Peak ID	Name	Scan	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Estimated noise	S/N	Sharpness	Gaussian similarity	Ideal slope	Symmetry	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	m/z similarity	Simple dot product	Weighted dot product	Reverse dot product	Matched peaks count	Matched peaks percentage	Total score	S/N	MS1 isotopes	MSMS spectrum
2484	Unknown	6127	13.246	13.417	13.498	409.27304	76354	383629	1.000	76354.31000	41.220	0.829	1.000	0.971		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	76354.31000	409.27304 98829;410.27664 13750;411.26920 23541	null
2485	Unknown	6149	13.143	13.465	13.902	682.30133	191864	1837117	1.000	191863.60000	51.005	0.645	1.000	0.273		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	191863.60000	682.30133 246481;683.30420 48906	null
2486	Unknown	6149	13.165	13.465	13.498	754.23145	47501	217555	1.000	47500.56000	21.241	0.581	0.998	0.244		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	47500.56000	754.23145 60693;755.23224 8193	null
2487	Unknown	6154	13.055	13.476	14.069	671.26892	840957	9429956	1.000	840957.00000	87.518	0.663	1.000	0.319		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	840957.00000	671.26892 819809;672.27240 296608;673.26605 250670	53.83147 2936;55.73303 3497;65.24485 3081;72.74100 7145;112.16387 3652;140.24364 3211;143.34453 3567;146.55630 3105;189.82611 3407;344.62643 3193;406.87433 3747;412.72742 4142;532.80603 4139;551.08252 3928;671.26874 402573
2488	Unknown	6154	13.089	13.476	14.017	672.27240	307239	3365350	1.000	307238.60000	55.672	0.652	1.000	0.301		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	307238.60000	672.27240 296608;673.26605 250670;674.26971 89541	null
2489	Unknown	6154	13.119	13.476	13.902	673.26605	274700	3118092	1.000	274699.70000	51.352	0.654	1.000	0.301		[M-H]-	2		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	274699.70000	673.26605 250670;674.26971 89541;675.27234 20716	null
2490	Unknown	6154	13.143	13.476	13.800	674.26971	92273	1069891	1.000	92273.13000	28.112	0.659	1.000	0.301		[M-H]-	3		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	92273.13000	674.26971 89541;675.27234 20716	null
2491	Unknown	6154	13.097	13.476	13.991	681.29761	497517	4886223	1.000	497517.20000	71.209	0.695	1.000	0.385		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	497517.20000	681.29761 493218;682.30115 172845;683.30432 39649	54.63424 3916;70.43907 30310;78.95783 7707;98.58949 3007;142.94434 3260;149.43721 3533;243.44093 3109;284.92715 3541;285.12674 4239;320.89206 3250;447.13248 7048;568.14575 3345;645.97943 3882;653.30157 28233;681.29742 297205
2492	Unknown	6154	13.200	13.476	13.712	683.30432	42935	366710	1.000	42935.44000	23.408	0.703	1.000	0.400		[M-H]-	2		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	42935.44000	683.30432 39649;684.30505 13301	null
2493	Unknown	6154	13.246	13.476	13.610	698.28802	124060	1195662	1.000	124060.20000	29.661	0.694	1.000	0.743		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	124060.20000	698.28802 104271;699.29218 36025;700.29395 7821	null
2494	Unknown	6154	13.152	13.476	13.648	720.30865	126659	1221448	1.000	126659.30000	34.481	0.639	0.999	0.237		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	126659.30000	720.30865 115963;721.31183 43575;722.31580 17363	null
2495	Unknown	6154	13.119	13.476	13.838	753.22870	109793	1506973	1.000	109793.30000	26.866	0.644	1.000	0.335		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	109793.30000	753.22870 95244;754.23114 40135;755.23279 17500	null
2496	Unknown	6158	13.200	13.486	13.712	721.31256	51200	525997	1.000	51199.75000	20.611	0.679	0.998	0.396		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	51199.75000	721.31256 52815;722.31580 7581	null
2497	Unknown	6182	13.465	13.541	13.597	163.89679	239331	1567226	5897.807	13.92589	28.947	0.787	0.976	0.226		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	13.92589	163.89679 300403;164.89677 44077;165.89381 119185	null
2498	Unknown	6201	13.549	13.585	14.094	92.92706	878842	15944918	80125.980	8.80323	17.563	0.718	0.995	0.209		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	8.80323	92.92706 1006991;94.92412 669550	58.96534 3566;68.57597 3231;72.57539 8409;84.77879 3479;92.92691 31950;92.99469 22120;93.00819 4892;93.03320 5550
2499	Unknown	6207	13.486	13.597	13.648	114.93327	1381084	12921662	21929.180	8.83565	19.882	0.659	0.994	0.211		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	8.83565	114.93327 1411344;116.92764 26494524	65.48217 3970;70.52493 29582;71.75460 4579;92.71248 3899;95.58495 3972;97.93036 67057;102.09144 4211;114.93313 297574;115.91995 8340
2500	Unknown	6213	13.486	13.610	13.648	115.91991	10808950	95635965	50359.830	47.90253	50.188	0.738	0.982	0.686		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	47.90253	115.91991 11032588;116.92070 1148368;116.92765 26145980;117.91829 271530;117.92778 2986886	57.25416 29329;61.40813 28139;70.40185 34278;72.27853 66877;72.28234 63420;87.61642 30066;99.92485 377613;115.91975 1746952;116.92718 55262
2501	Unknown	6219	13.486	13.623	14.314	116.92764	27981733	808057068	238725.200	104.72730	80.252	0.708	0.997	0.246		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	104.72730	116.92075 1114092;116.92764 29087878;117.91830 254563;117.92779 3192760;118.92601 753087;118.93185 215407	55.68513 56531;55.87329 60511;63.08794 66380;72.88313 53903;73.52393 95199;83.11073 51712;84.70569 54181;87.69485 54365;99.91860 109684;99.92481 1405986;112.02602 59982;116.92088 235929;116.92757 6150969
2502	Unknown	6219	13.486	13.623	14.301	117.92779	3305250	95006084	29912.900	99.73046	27.822	0.685	1.000	0.246		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	99.73046	117.91830 254563;117.92779 3192760;118.92601 753087;118.93185 215407;119.93214 22475	51.72099 8823;70.39252 7058;73.52607 10165;82.27933 7788;85.33632 7838;94.61125 8129;100.92495 140123;117.91832 47984;117.92768 699842
2503	Unknown	6219	13.562	13.623	14.314	118.92601	923028	22223681	13482.080	62.01934	14.462	0.703	0.999	0.253		[M-H]-	2		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	62.01934	118.92601 753087;118.93185 215407;119.93214 22475	null
2504	Unknown	6219	13.486	13.623	14.327	216.85350	1082760	24800725	5593.977	191.50310	32.484	0.701	0.993	0.306		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	191.50310	216.85350 1228679;217.85359 240622;218.85231 46424;218.85799 20304	55.86313 4137;58.71836 3815;71.75000 21226;87.07510 4723;92.62963 3998;95.51311 4476;95.63184 4125;116.92743 57963;133.33932 4176;167.63409 4238;176.99655 5721;197.00313 6055;199.85062 188826;216.85371 304910;216.98929 61928
2505	Unknown	6231	13.476	13.648	14.224	101.93291	209659	6033630	4453.128	40.36646	10.623	0.688	0.999	0.317		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	40.36646	101.92331 29594;101.92914 12126;101.93291 183173;102.93113 47321;102.93682 9950	null
2506	Unknown	6231	13.486	13.648	14.172	214.85899	110809	2386822	4677.943	23.68752	10.591	0.700	1.000	0.362		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	23.68752	214.85899 112468;216.85345 912224	null
2507	Unknown	6237	13.498	13.660	14.081	176.88365	127862	2504762	4713.490	25.76623	11.433	0.990	0.995	0.596		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	25.76623	176.88365 145497;177.88380 26456;177.89201 11848	null
2508	Unknown	6243	13.636	13.673	14.327	100.93274	2169613	44722547	16377.150	120.58360	30.283	0.803	0.995	0.365		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	120.58360	100.92509 109917;100.93274 2171150;101.92322 29578;101.92922 9090;101.93291 185693;102.93109 29997	55.86497 7277;67.24757 5612;71.75935 8105;72.52377 22588;99.92484 106083;100.92505 39355;100.93271 150453
2509	Unknown	6243	13.428	13.673	13.813	271.22806	71282	1032088	2564.917	23.91076	12.691	0.754	0.983	0.652		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	23.91076	271.22806 83808	null
2510	Unknown	6249	13.486	13.685	14.288	134.89392	55109890	1519906397	124989.900	401.54130	219.628	0.752	1.000	0.342		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	401.54130	134.89392 59153308;135.89400 6707156;136.89098 20077160	54.06898 174084;55.28651 141812;56.33828 143793;73.33661 372400;83.35934 151651;83.72047 169200;86.52612 153937;89.48683 162394;95.56535 169521;124.09280 198468;134.89383 10783698
2511	Unknown	6249	13.486	13.685	14.288	135.89400	6262027	174123205	15768.410	361.01620	72.639	0.748	1.000	0.342		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	361.01620	135.89400 6707156;136.89098 20077160;137.89102 2029931;137.89816 58538	null
2512	Unknown	6249	13.486	13.685	14.288	136.89098	18648842	517191947	40924.430	416.31330	126.753	0.751	1.000	0.342		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	416.31330	136.89098 20077160;137.89102 2029931;137.89816 58538;138.88925 452228;138.89497 99998	null
2513	Unknown	6249	13.486	13.685	13.965	138.88924	515757	11750586	5051.721	55.88248	22.240	0.742	1.000	0.586		[M-H]-	2		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	55.88248	138.88925 452228;138.89497 99998	null
2514	Unknown	6249	13.476	13.685	14.237	217.85370	229119	5289891	5224.088	43.55493	13.804	0.907	1.000	0.528		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	43.55493	217.85370 246368;218.85188 47976	null
2515	Unknown	6255	13.476	13.699	13.774	84.00811	3236212	52234084	15883.600	65.36469	24.674	0.654	0.991	0.332		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	65.36469	84.00811 3502738;85.00340 84563;85.00513 7597;85.01146 82468;86.01222 18284	52.91298 10612;61.80075 11847;63.06984 13119;65.20329 10972;67.31247 10590;73.52448 14934
2516	Unknown	6255	13.486	13.699	13.748	115.94366	593316	6704862	3560.337	110.53870	29.077	0.669	0.983	0.240		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	110.53870	115.94366 707949;116.94331 60685;117.94192 21215	58.60907 22478;73.52601 39128;73.96732 24446;99.92485 454691;103.39614 22499;112.19965 26288;115.91976 1667814;116.92727 54957
2517	Unknown	6255	13.486	13.699	14.288	132.89957	2755868	77358472	9168.436	274.89710	45.920	0.784	0.999	0.408		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	274.89710	132.89957 2886876;134.89395 57452756	73.38882 9825;97.93038 12071;101.74086 4705;115.91975 65885;132.86694 158161;132.89926 587701
2518	Unknown	6255	13.486	13.699	13.748	183.93387	5972127	76737013	7456.207	411.96670	63.478	0.729	0.996	0.342		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	411.96670	183.93387 6516906;184.93402 639315;184.93732 119953;185.93230 167623;185.93745 70859	54.76114 19712;72.66119 49148;72.66480 25116;73.59286 20780;74.17321 22365;91.96748 23814;99.92488 127505;109.93305 105262;111.94878 63047;116.92759 1519128;131.55713 20595;139.94353 218073;161.17905 25582;183.93405 60813
2519	Unknown	6261	13.486	13.712	14.275	138.90977	153901	3609513	5865.416	25.96153	15.584	0.728	1.000	0.355		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	25.96153	138.90965 175361;139.90977 25402	null
2520	Unknown	6267	13.476	13.724	14.288	137.89105	1969882	55618191	5627.847	319.84710	39.157	0.875	0.995	0.495		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	319.84710	137.89105 1930785;137.89839 67685;138.88925 416044;138.89488 80964	62.74718 5779;71.54864 37464;74.62199 7164;75.95102 6142;82.38255 6504;93.98179 6780;101.20792 7434;137.89091 377708
2521	Unknown	6273	13.685	13.736	13.813	169.02489	472320	3455334	5633.410	8.83697	14.603	0.586	0.970	0.166		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	8.83697	169.02489 554466;170.02837 30559	55.80436 2116;56.06742 2340;65.97135 2264;73.41820 2810;73.52514 2745;75.35830 2398;84.00783 4555;92.99463 2468;101.97958 4740;108.62830 1999;109.24946 2083;120.98962 2275;125.05976 2494;128.99464 2796;132.86719 11761;134.86461 32420;140.99553 5292;149.00172 2927;158.26295 2114;168.98979 13892;169.00789 8382;169.83359 14051
2522	Unknown	6285	13.712	13.761	14.198	139.94379	547173	10482255	9116.988	45.76445	18.050	0.899	0.993	0.662		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	45.76445	139.94379 547626;140.94370 67866;141.94221 18482	72.22066 7749;99.92479 26025;109.93295 4390;126.29598 2148;135.31407 2495
2523	Unknown	6285	13.712	13.761	13.965	181.93945	272969	3524898	9512.281	11.92598	13.295	0.994	0.979	0.662		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	11.92598	181.93945 278826;182.94308 10689;183.93385 6012431	66.12728 2010;73.52651 3387;80.56305 1901;81.90052 2114;96.95918 4941;97.93031 5965;109.95412 3932;114.93311 85641;118.55336 2500;137.94913 9081;181.93950 5434
2524	Unknown	6285	13.712	13.761	14.418	184.93407	712173	14279786	4260.240	159.67130	20.260	0.897	0.990	0.553		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	159.67130	184.93407 619604;184.93733 132507;185.93222 137345;185.93774 75619	null
2525	Unknown	6303	13.712	13.800	13.965	158.94974	648870	9108847	3635.982	41.21328	19.330	0.693	0.975	0.440		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	41.21328	158.94974 638546;159.94981 52814;160.94788 14386	68.99458 6831;70.23213 15280;70.23651 9373;85.58640 2025;92.99456 11632;94.87146 2294;95.51618 2259;97.06482 22536;99.92499 8126;115.07563 16844;115.94354 393185;118.89870 36300;123.90118 10256;129.15208 2608;158.86148 15089;158.94984 13033;159.06573 15842;161.65637 2486
2526	Unknown	6315	13.774	13.825	14.405	84.00810	3131555	86921735	15883.600	171.95320	26.472	0.444	1.000	0.075		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	171.95320	84.00810 3296840;85.00335 69393;85.00498 9404;85.01154 83743;86.01227 11475	66.71038 11023;71.80439 48664
2527	Unknown	6315	13.476	13.825	13.927	119.94617	825467	15786702	20898.290	30.59530	29.077	0.651	1.000	0.271		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	30.59530	119.94617 868474;121.94319 264703	55.80675 2789;61.98400 5374;61.98721 82325;65.79541 2609;68.75021 2706;72.18037 10109;72.18379 3123;79.85092 3087;100.92561 3067;118.44656 2598;119.89865 3739;119.92424 3348;119.93219 3820
2528	Unknown	6315	13.748	13.825	13.927	121.94319	250780	2444064	8725.521	6.42775	14.382	0.632	0.995	0.279		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	6.42775	121.94319 264703;123.93375 18031	null
2529	Unknown	6315	13.774	13.825	13.876	154.86809	438880	2582919	8327.021	5.38519	18.658	0.558	0.981	0.125		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	5.38519	154.86809 417463;155.86505 2673624;156.86511 278487	null
2530	Unknown	6315	13.089	13.825	14.107	294.98242	628822	19216687	4941.579	124.68370	18.637	0.902	1.000	0.579		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	124.68370	294.98242 656980;295.98523 38799;296.98062 42449	57.82067 2523;58.56898 2491;70.67268 24245;70.78309 2748;96.13236 2831;133.26938 3003;230.98619 116060;235.00079 4242;254.98383 18004;255.00865 6730;274.99289 12042;275.01611 6513;295.00058 20126;295.13635 9300;295.17813 3606;295.22708 5072
2531	Unknown	6321	13.748	13.838	13.914	167.83612	1241698	11510188	14599.860	14.65549	24.245	0.626	0.994	0.212		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	14.65549	167.83612 1270365;169.83350 1618335	61.98713 5587;62.09615 4344;71.28654 4334;71.76728 20411;82.95310 12025;83.54070 4548;101.68932 4488;115.10229 4927;115.91980 5226;132.86696 432314;156.82446 4565;163.88445 4886;167.82240 9688;167.83598 135182;168.02998 10008
2532	Unknown	6321	13.511	13.838	13.927	169.83350	1577726	30680196	15875.960	50.88609	25.597	0.728	1.000	0.266		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	50.88609	169.83350 1618335;171.83102 772153	56.64143 4503;71.66919 23538;73.82648 4802;85.66988 4087;111.66047 4497;125.92780 8266;132.85666 5652;132.86685 119743;134.86450 396415;134.89330 15033;143.38983 5388;151.47539 5126;169.83342 150385;169.84787 7134;170.08008 4822
2533	Unknown	6321	13.476	13.838	14.185	201.90582	892178	22740055	6589.803	119.37490	30.316	0.841	1.000	0.885		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	119.37490	201.90582 886328;202.90796 1433071;203.90408 15160;203.90773 105912	51.32721 2351;55.66260 2539;72.15766 3714;72.16133 9760;99.92471 4759;102.77070 2480;116.92760 303926;125.17796 3187;133.03366 2909;133.26906 2379;201.80101 5566;202.11742 3052
2534	Unknown	6321	13.774	13.838	13.914	202.90796	1500852	12122650	6081.762	27.73153	32.310	0.609	0.982	0.114		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	27.73153	202.90796 1433071;203.90408 15160;203.90773 105912;204.90511 458624	59.50538 6949;72.21064 18577;76.22181 5870;95.75790 6235;99.92489 18411;110.95874 5933;111.87680 6022;112.19273 5734;116.99505 10680;117.92787 41504;118.89877 107033;133.45741 7123;135.90158 365639;143.37653 6111;158.91763 62201;164.96432 5983;166.93086 13910;182.98672 24281;202.90775 32431;202.99248 10863
